,Date,Turnover,%Deliverble,Last,EPS,P.E ratio,Year
676,18-02-2011,414457000000.0,0.5767,428.35,167,2.5649700598802396,2008
677,21-02-2011,172330000000.0,0.5103,425.0,167,2.5449101796407185,2008
678,22-02-2011,271052000000.0,0.6352,426.0,167,2.5508982035928143,2008
679,23-02-2011,14107200000000.0,0.1309,452.8,167,2.711377245508982,2008
680,24-02-2011,1149340000000.0,0.3456,428.6,167,2.5664670658682636,2008
681,25-02-2011,698634000000.0,0.2763,425.6,167,2.5485029940119763,2008
682,28-02-2011,2977960000000.0,0.3307,430.0,167,2.5748502994011977,2008
683,01-03-2011,2285940000000.0,0.4441,440.5,167,2.6377245508982035,2008
684,03-03-2011,115171000000000.0,0.1868,530.25,167,3.1751497005988023,2008
685,04-03-2011,355505000000000.0,0.0705,545.15,167,3.26437125748503,2008
686,07-03-2011,72295700000000.0,0.0829,515.0,167,3.0838323353293413,2008
687,08-03-2011,117188000000000.0,0.1063,544.25,167,3.2589820359281436,2008
688,09-03-2011,212777000000000.0,0.1073,581.55,167,3.4823353293413173,2008
689,10-03-2011,58153700000000.0,0.0972,562.15,167,3.3661676646706584,2008
690,11-03-2011,45524100000000.0,0.0968,547.5,167,3.2784431137724552,2008
691,14-03-2011,32582500000000.0,0.1217,557.0,167,3.3353293413173652,2008
692,15-03-2011,24283900000000.0,0.2277,518.6,167,3.1053892215568863,2008
693,16-03-2011,48802100000000.0,0.1047,541.0,167,3.2395209580838324,2008
694,17-03-2011,26791400000000.0,0.251,528.25,167,3.163173652694611,2008
695,18-03-2011,30829700000000.0,0.2008,513.95,167,3.077544910179641,2008
696,21-03-2011,17040400000000.0,0.1507,507.5,167,3.038922155688623,2008
697,22-03-2011,93690900000000.0,0.0908,528.15,167,3.162574850299401,2008
698,23-03-2011,36987600000000.0,0.1338,533.0,167,3.191616766467066,2008
699,24-03-2011,18473000000000.0,0.1903,520.0,167,3.1137724550898205,2008
700,25-03-2011,14787200000000.0,0.2134,516.6,167,3.093413173652695,2008
701,28-03-2011,19001300000000.0,0.1454,516.25,167,3.091317365269461,2008
702,29-03-2011,17614300000000.0,0.1923,513.2,167,3.0730538922155692,2008
703,30-03-2011,8446850000000.0,0.171,514.25,167,3.0793413173652695,2008
704,31-03-2011,54065000000000.0,0.1637,523.8,167,3.136526946107784,2008
705,01-04-2011,11831600000000.0,0.1867,523.15,167,3.132634730538922,2008
706,04-04-2011,10373500000000.0,0.2086,528.1,167,3.1622754491017964,2008
707,05-04-2011,13087900000000.0,0.2006,523.55,167,3.13502994011976,2008
708,06-04-2011,9487530000000.0,0.3381,521.5,167,3.122754491017964,2008
709,07-04-2011,19089100000000.0,0.1886,528.9,167,3.167065868263473,2008
710,08-04-2011,18938700000000.0,0.4716,531.7,167,3.1838323353293414,2008
711,11-04-2011,18191200000000.0,0.3723,528.6,167,3.1652694610778442,2008
712,13-04-2011,6538480000000.0,0.3846,524.6,167,3.1413173652694613,2008
713,15-04-2011,7460250000000.0,0.2846,516.5,167,3.092814371257485,2008
714,18-04-2011,11596600000000.0,0.1626,516.8,167,3.0946107784431134,2008
715,19-04-2011,25955500000000.0,0.2069,536.5,167,3.212574850299401,2008
716,20-04-2011,53095100000000.0,0.2619,545.0,167,3.2634730538922154,2008
717,21-04-2011,14836000000000.0,0.4877,538.0,167,3.2215568862275448,2008
718,25-04-2011,17533400000000.0,0.2275,541.5,167,3.2425149700598803,2008
719,26-04-2011,13772500000000.0,0.4577,537.25,167,3.217065868263473,2008
720,27-04-2011,10368500000000.0,0.4208,542.25,167,3.247005988023952,2008
721,28-04-2011,15140500000000.0,0.397,549.5,167,3.2904191616766467,2008
722,29-04-2011,8194490000000.0,0.3921,529.0,167,3.1676646706586826,2008
723,02-05-2011,3640890000000.0,0.2659,521.0,167,3.1197604790419162,2008
724,03-05-2011,3771090000000.0,0.3223,506.5,167,3.032934131736527,2008
725,04-05-2011,4631800000000.0,0.3723,497.0,167,2.9760479041916166,2008
726,05-05-2011,3380270000000.0,0.2686,481.05,167,2.8805389221556887,2008
727,06-05-2011,2974750000000.0,0.339,485.9,167,2.909580838323353,2008
728,09-05-2011,3064330000000.0,0.1954,491.5,167,2.94311377245509,2008
729,10-05-2011,2532710000000.0,0.2398,487.0,167,2.9161676646706587,2008
730,11-05-2011,2170690000000.0,0.2104,490.0,167,2.934131736526946,2008
731,12-05-2011,1720050000000.0,0.3351,483.0,167,2.8922155688622753,2008
732,13-05-2011,1919450000000.0,0.3898,483.0,167,2.8922155688622753,2008
733,16-05-2011,5599470000000.0,0.226,497.0,167,2.9760479041916166,2008
734,17-05-2011,22718200000000.0,0.0934,495.1,167,2.964670658682635,2008
735,18-05-2011,47972800000000.0,0.0907,520.85,167,3.1188622754491018,2008
736,19-05-2011,8830970000000.0,0.145,506.0,167,3.029940119760479,2008
737,20-05-2011,4099210000000.0,0.2985,496.0,167,2.970059880239521,2008
738,23-05-2011,2416010000000.0,0.2935,482.5,167,2.8892215568862274,2008
739,24-05-2011,5501870000000.0,0.2258,490.0,167,2.934131736526946,2008
740,25-05-2011,3358900000000.0,0.2625,489.0,167,2.92814371257485,2008
741,26-05-2011,1344230000000.0,0.3108,485.4,167,2.906586826347305,2008
742,27-05-2011,1717920000000.0,0.3192,486.3,167,2.911976047904192,2008
743,30-05-2011,2145040000000.0,0.3051,493.1,167,2.952694610778443,2008
744,31-05-2011,16798900000000.0,0.2071,517.25,167,3.0973053892215567,2008
745,01-06-2011,5926610000000.0,0.3008,521.1,167,3.1203592814371257,2008
746,02-06-2011,3234650000000.0,0.3346,514.95,167,3.083532934131737,2008
747,03-06-2011,1870040000000.0,0.2936,507.1,167,3.0365269461077844,2008
748,06-06-2011,1683280000000.0,0.4239,502.25,167,3.0074850299401197,2008
749,07-06-2011,66421100000000.0,0.1749,546.5,167,3.2724550898203595,2008
750,08-06-2011,64332300000000.0,0.1345,557.3,167,3.3371257485029937,2008
751,09-06-2011,60552500000000.0,0.1926,563.0,167,3.37125748502994,2008
752,10-06-2011,30573900000000.0,0.1844,557.8,167,3.3401197604790416,2008
753,13-06-2011,9181930000000.0,0.2198,550.5,167,3.2964071856287425,2008
754,14-06-2011,11500400000000.0,0.2625,552.0,167,3.305389221556886,2008
755,15-06-2011,7837030000000.0,0.2571,548.05,167,3.2817365269461076,2008
756,16-06-2011,3473830000000.0,0.2201,539.5,167,3.230538922155689,2008
757,17-06-2011,3860450000000.0,0.3071,538.4,167,3.223952095808383,2008
758,20-06-2011,4628440000000.0,0.4006,515.0,167,3.0838323353293413,2008
759,21-06-2011,4454330000000.0,0.3386,504.3,167,3.019760479041916,2008
760,22-06-2011,6731300000000.0,0.4536,487.3,167,2.9179640718562876,2008
761,23-06-2011,5128540000000.0,0.4662,489.0,167,2.92814371257485,2008
762,24-06-2011,7011210000000.0,0.4176,506.0,167,3.029940119760479,2008
763,27-06-2011,26947400000000.0,0.4063,524.0,167,3.1377245508982035,2008
764,28-06-2011,6894850000000.0,0.2614,517.65,167,3.099700598802395,2008
765,29-06-2011,3334910000000.0,0.2776,515.35,167,3.085928143712575,2008
766,30-06-2011,6966080000000.0,0.5222,517.0,167,3.095808383233533,2008
767,01-07-2011,10704500000000.0,0.4739,516.05,167,3.0901197604790416,2008
768,04-07-2011,5278070000000.0,0.5096,516.6,167,3.093413173652695,2008
769,05-07-2011,8769870000000.0,0.3309,521.0,167,3.1197604790419162,2008
770,06-07-2011,4625210000000.0,0.4961,519.95,167,3.113473053892216,2008
771,07-07-2011,6174990000000.0,0.4648,525.8,167,3.148502994011976,2008
772,08-07-2011,2901500000000.0,0.3793,515.9,167,3.0892215568862276,2008
773,11-07-2011,2316650000000.0,0.3232,516.0,167,3.089820359281437,2008
774,12-07-2011,3269340000000.0,0.3105,517.0,167,3.095808383233533,2008
775,13-07-2011,39816200000000.0,0.1652,541.0,167,3.2395209580838324,2008
776,14-07-2011,62605600000000.0,0.1552,557.1,167,3.335928143712575,2008
777,15-07-2011,6562580000000.0,0.2382,547.75,167,3.279940119760479,2008
778,18-07-2011,3038210000000.0,0.4659,536.05,167,3.209880239520958,2008
779,19-07-2011,14029200000000.0,0.2109,551.95,167,3.3050898203592816,2008
780,20-07-2011,2766330000000.0,0.3866,546.6,167,3.273053892215569,2008
781,21-07-2011,2558760000000.0,0.3593,537.0,167,3.215568862275449,2008
782,22-07-2011,2066150000000.0,0.303,541.95,167,3.2452095808383237,2008
783,25-07-2011,1383690000000.0,0.3483,540.0,167,3.2335329341317367,2008
784,26-07-2011,4016220000000.0,0.2391,537.45,167,3.2182634730538924,2008
785,27-07-2011,4122740000000.0,0.2131,546.95,167,3.275149700598803,2008
786,28-07-2011,1397520000000.0,0.3194,539.0,167,3.2275449101796405,2008
787,29-07-2011,3347100000000.0,0.2629,533.9,167,3.197005988023952,2008
788,01-08-2011,2063310000000.0,0.4344,525.6,167,3.147305389221557,2008
789,02-08-2011,1142650000000.0,0.3644,526.0,167,3.1497005988023954,2008
790,03-08-2011,1613610000000.0,0.6046,512.3,167,3.0676646706586825,2008
791,04-08-2011,1562150000000.0,0.3198,510.3,167,3.055688622754491,2008
792,05-08-2011,2353460000000.0,0.489,499.7,167,2.9922155688622754,2008
793,08-08-2011,3647020000000.0,0.3804,498.0,167,2.9820359281437128,2008
794,09-08-2011,2208670000000.0,0.3321,498.9,167,2.9874251497005986,2008
795,10-08-2011,2082650000000.0,0.4397,511.1,167,3.060479041916168,2008
796,11-08-2011,1526550000000.0,0.4231,511.05,167,3.060179640718563,2008
797,12-08-2011,1298970000000.0,0.5053,500.0,167,2.9940119760479043,2008
798,16-08-2011,1508790000000.0,0.4441,495.5,167,2.967065868263473,2008
799,17-08-2011,941198000000.0,0.3652,498.0,167,2.9820359281437128,2008
800,18-08-2011,1314250000000.0,0.4596,500.95,167,2.999700598802395,2008
801,19-08-2011,1502980000000.0,0.4297,496.05,167,2.970359281437126,2008
802,22-08-2011,429326000000.0,0.404,494.3,167,2.9598802395209582,2008
803,23-08-2011,1989900000000.0,0.2013,505.2,167,3.0251497005988024,2008
804,24-08-2011,1304790000000.0,0.353,501.5,167,3.002994011976048,2008
805,25-08-2011,694020000000.0,0.416,495.35,167,2.966167664670659,2008
806,26-08-2011,2637080000000.0,0.4135,503.95,167,3.0176646706586827,2008
807,29-08-2011,21982600000000.0,0.2118,596.0,167,3.568862275449102,2008
808,30-08-2011,163753000000000.0,0.1149,536.85,167,3.214670658682635,2008
809,02-09-2011,47825400000000.0,0.1093,544.15,167,3.258383233532934,2008
810,05-09-2011,10904900000000.0,0.1708,544.1,167,3.2580838323353296,2008
811,06-09-2011,25240300000000.0,0.1413,550.45,167,3.296107784431138,2008
812,07-09-2011,8623310000000.0,0.2595,547.5,167,3.2784431137724552,2008
813,08-09-2011,7376290000000.0,0.2485,545.35,167,3.2655688622754493,2008
814,09-09-2011,13902500000000.0,0.304,552.3,167,3.3071856287425145,2008
815,12-09-2011,56175700000000.0,0.0761,554.45,167,3.3200598802395214,2008
816,13-09-2011,13892100000000.0,0.1504,551.0,167,3.2994011976047903,2008
817,14-09-2011,5851250000000.0,0.2117,546.15,167,3.2703592814371256,2008
818,15-09-2011,4156040000000.0,0.2216,542.0,167,3.245508982035928,2008
819,16-09-2011,26852300000000.0,0.4982,561.95,167,3.36497005988024,2008
820,19-09-2011,4066370000000.0,0.268,551.0,167,3.2994011976047903,2008
821,20-09-2011,15780600000000.0,0.2581,566.4,167,3.391616766467066,2008
822,21-09-2011,5633920000000.0,0.3721,559.45,167,3.35,2008
823,22-09-2011,4858690000000.0,0.2241,542.45,167,3.2482035928143715,2008
824,23-09-2011,6725850000000.0,0.2622,536.0,167,3.2095808383233533,2008
825,26-09-2011,3754240000000.0,0.2642,522.05,167,3.1260479041916165,2008
826,27-09-2011,3801760000000.0,0.2481,535.0,167,3.2035928143712575,2008
827,28-09-2011,2679850000000.0,0.2282,530.0,167,3.1736526946107784,2008
828,29-09-2011,1784450000000.0,0.3211,527.95,167,3.1613772455089824,2008
829,30-09-2011,1995270000000.0,0.2712,523.0,167,3.1317365269461077,2008
830,03-10-2011,1855250000000.0,0.384,511.85,167,3.0649700598802396,2008
831,04-10-2011,2054840000000.0,0.2407,505.0,167,3.0239520958083834,2008
832,05-10-2011,1454230000000.0,0.279,496.3,167,2.9718562874251497,2008
833,07-10-2011,11925900000000.0,0.8982,506.0,167,3.029940119760479,2008
834,10-10-2011,1244800000000.0,0.4028,514.2,167,3.079041916167665,2008
835,11-10-2011,4536930000000.0,0.2183,526.95,167,3.1553892215568866,2008
836,12-10-2011,2453760000000.0,0.2906,531.5,167,3.182634730538922,2008
837,13-10-2011,2072420000000.0,0.3241,527.2,167,3.1568862275449106,2008
838,14-10-2011,1454030000000.0,0.2568,524.4,167,3.140119760479042,2008
839,17-10-2011,4092720000000.0,0.2734,532.5,167,3.188622754491018,2008
840,18-10-2011,1862360000000.0,0.2413,528.2,167,3.1628742514970063,2008
841,19-10-2011,13878800000000.0,0.2097,545.0,167,3.2634730538922154,2008
842,20-10-2011,49088600000000.0,0.1379,558.3,167,3.3431137724550894,2008
843,21-10-2011,8504120000000.0,0.2876,544.25,167,3.2589820359281436,2008
844,24-10-2011,3865150000000.0,0.3706,541.6,167,3.24311377245509,2008
845,25-10-2011,3473360000000.0,0.4005,532.5,167,3.188622754491018,2008
846,26-10-2011,979686000000.0,0.4405,543.8,167,3.2562874251497003,2008
847,28-10-2011,4116490000000.0,0.5173,539.8,167,3.2323353293413173,2008
848,31-10-2011,3494890000000.0,0.4556,541.5,167,3.2425149700598803,2008
849,01-11-2011,3114760000000.0,0.2864,539.9,167,3.2329341317365268,2008
850,02-11-2011,1894890000000.0,0.4069,539.45,167,3.2302395209580843,2008
851,03-11-2011,3601000000000.0,0.3435,541.0,167,3.2395209580838324,2008
852,04-11-2011,2160470000000.0,0.4058,535.05,167,3.203892215568862,2008
853,08-11-2011,1616890000000.0,0.2361,534.5,167,3.2005988023952097,2008
854,09-11-2011,2087670000000.0,0.4491,526.95,167,3.1553892215568866,2008
855,11-11-2011,1393860000000.0,0.3924,517.5,167,3.0988023952095807,2008
856,14-11-2011,1482890000000.0,0.3229,516.8,167,3.0946107784431134,2008
857,15-11-2011,1914450000000.0,0.5734,508.95,167,3.0476047904191614,2008
858,16-11-2011,2895420000000.0,0.2752,503.85,167,3.0170658682634732,2008
859,17-11-2011,1916010000000.0,0.2102,501.9,167,3.0053892215568863,2008
860,18-11-2011,1802070000000.0,0.3919,485.95,167,2.909880239520958,2008
861,21-11-2011,870977000000.0,0.3135,480.0,167,2.874251497005988,2008
862,22-11-2011,1158570000000.0,0.3605,481.0,167,2.8802395209580838,2008
863,23-11-2011,5774860000000.0,0.8417,468.65,167,2.8062874251497005,2008
864,24-11-2011,1828370000000.0,0.6374,462.6,167,2.770059880239521,2008
865,25-11-2011,2094840000000.0,0.6445,451.0,167,2.7005988023952097,2008
866,28-11-2011,5435140000000.0,0.6706,453.0,167,2.712574850299401,2008
867,29-11-2011,3795670000000.0,0.3748,460.45,167,2.7571856287425147,2008
868,30-11-2011,25938800000000.0,0.5938,421.0,167,2.5209580838323356,2008
869,01-12-2011,5165220000000.0,0.2955,435.8,167,2.609580838323353,2008
870,02-12-2011,8189530000000.0,0.1478,447.0,167,2.6766467065868262,2008
871,05-12-2011,2047570000000.0,0.4221,448.95,167,2.688323353293413,2008
872,07-12-2011,1662070000000.0,0.5933,450.75,167,2.6991017964071857,2008
873,08-12-2011,1796430000000.0,0.6407,438.4,167,2.625149700598802,2008
874,09-12-2011,1176530000000.0,0.5918,422.0,167,2.5269461077844313,2008
875,12-12-2011,1772150000000.0,0.6806,420.35,167,2.5170658682634732,2008
876,13-12-2011,10229900000000.0,0.8709,403.6,167,2.4167664670658686,2008
877,14-12-2011,1865910000000.0,0.4894,403.0,167,2.413173652694611,2008
878,15-12-2011,1149860000000.0,0.2628,406.0,167,2.431137724550898,2008
879,16-12-2011,9729110000000.0,0.1353,422.0,167,2.5269461077844313,2008
880,19-12-2011,1545440000000.0,0.2647,405.0,167,2.4251497005988023,2008
881,20-12-2011,1734050000000.0,0.4164,402.95,167,2.412874251497006,2008
882,21-12-2011,1233470000000.0,0.2974,408.6,167,2.4467065868263473,2008
883,22-12-2011,2481520000000.0,0.2831,414.85,167,2.484131736526946,2008
884,23-12-2011,1985620000000.0,0.4679,423.0,167,2.532934131736527,2008
885,26-12-2011,1441780000000.0,0.094,422.1,167,2.527544910179641,2008
886,27-12-2011,4776640000000.0,0.1554,440.0,167,2.6347305389221556,2008
887,28-12-2011,2463690000000.0,0.2317,438.25,167,2.624251497005988,2008
888,29-12-2011,1740290000000.0,0.2041,443.0,167,2.6526946107784433,2008
889,30-12-2011,2173230000000.0,0.1212,427.1,167,2.55748502994012,2008
890,02-01-2012,775542000000.0,0.3224,419.95,167,2.514670658682635,2008
891,03-01-2012,973299000000.0,0.2571,436.0,167,2.6107784431137726,2008
892,04-01-2012,1219000000000.0,0.5112,416.8,167,2.495808383233533,2008
893,05-01-2012,1027630000000.0,0.1822,421.0,167,2.5209580838323356,2008
894,06-01-2012,1365240000000.0,0.1308,421.2,167,2.5221556886227545,2008
895,07-01-2012,147254000000.0,0.5268,426.0,167,2.5508982035928143,2008
896,09-01-2012,1791140000000.0,0.159,429.0,167,2.568862275449102,2008
897,10-01-2012,1261820000000.0,0.4828,437.1,167,2.617365269461078,2008
898,11-01-2012,1480280000000.0,0.3092,441.0,167,2.6407185628742513,2008
899,12-01-2012,5211100000000.0,0.2233,456.7,167,2.7347305389221557,2008
900,13-01-2012,1714580000000.0,0.1525,454.1,167,2.719161676646707,2008
901,16-01-2012,1949130000000.0,0.193,454.5,167,2.7215568862275448,2008
902,17-01-2012,2704750000000.0,0.3261,468.65,167,2.8062874251497005,2008
903,18-01-2012,18461000000000.0,0.1272,463.4,167,2.7748502994011974,2008
904,19-01-2012,7538180000000.0,0.275,470.95,167,2.820059880239521,2008
905,20-01-2012,1909040000000.0,0.3588,455.0,167,2.7245508982035926,2008
906,23-01-2012,1305190000000.0,0.5257,447.6,167,2.680239520958084,2008
907,24-01-2012,4330320000000.0,0.2951,454.1,167,2.719161676646707,2008
908,25-01-2012,937985000000.0,0.3717,455.3,167,2.7263473053892215,2008
909,27-01-2012,1270700000000.0,0.3456,455.5,167,2.7275449101796405,2008
910,30-01-2012,1112900000000.0,0.5345,434.0,167,2.5988023952095807,2008
911,31-01-2012,1744840000000.0,0.2911,445.4,167,2.667065868263473,2008
912,01-02-2012,3270970000000.0,0.2255,461.2,167,2.761676646706587,2008
913,02-02-2012,1061380000000.0,0.2883,456.5,167,2.7335329341317367,2008
914,03-02-2012,25781100000000.0,0.153,492.2,167,2.947305389221557,2008
915,06-02-2012,5668220000000.0,0.2795,488.0,167,2.9221556886227544,2008
916,07-02-2012,10586300000000.0,0.2232,493.0,167,2.9520958083832336,2008
917,08-02-2012,3917440000000.0,0.3449,507.65,167,3.039820359281437,2008
918,09-02-2012,5765510000000.0,0.2868,511.0,167,3.059880239520958,2008
919,10-02-2012,3652090000000.0,0.3055,505.7,167,3.0281437125748503,2008
920,13-02-2012,2730250000000.0,0.1884,510.0,167,3.053892215568862,2008
921,14-02-2012,4410510000000.0,0.2669,515.85,167,3.088922155688623,2008
922,15-02-2012,6340820000000.0,0.4887,524.1,167,3.1383233532934134,2008
923,16-02-2012,2953210000000.0,0.3422,527.5,167,3.158682634730539,2008
924,17-02-2012,10532700000000.0,0.4717,543.5,167,3.254491017964072,2008
925,21-02-2012,17774300000000.0,0.4138,580.0,167,3.4730538922155687,2008
926,22-02-2012,11404100000000.0,0.61,579.0,167,3.467065868263473,2008
927,23-02-2012,16967900000000.0,0.7407,589.0,167,3.5269461077844313,2008
928,24-02-2012,5231480000000.0,0.5792,580.0,167,3.4730538922155687,2008
929,27-02-2012,8485490000000.0,0.5916,574.2,167,3.4383233532934137,2008
930,28-02-2012,2403270000000.0,0.6954,583.0,167,3.4910179640718564,2008
931,29-02-2012,109742000000000.0,0.1376,640.85,167,3.837425149700599,2008
932,01-03-2012,35692100000000.0,0.1524,634.95,167,3.8020958083832337,2008
933,02-03-2012,12029900000000.0,0.3069,630.35,167,3.774550898203593,2008
934,03-03-2012,792328000000.0,0.5869,630.0,167,3.7724550898203595,2008
935,05-03-2012,6293770000000.0,0.4171,626.3,167,3.7502994011976045,2008
936,06-03-2012,8445380000000.0,0.2483,609.0,167,3.6467065868263475,2008
937,07-03-2012,3245210000000.0,0.4003,601.35,167,3.6008982035928145,2008
938,09-03-2012,4419240000000.0,0.6421,612.0,167,3.6646706586826348,2008
939,12-03-2012,3588090000000.0,0.4241,613.0,167,3.6706586826347305,2008
940,13-03-2012,14705500000000.0,0.2127,637.95,167,3.8200598802395214,2008
941,14-03-2012,3646570000000.0,0.5281,621.5,167,3.7215568862275448,2008
942,15-03-2012,2260140000000.0,0.4601,616.8,167,3.6934131736526945,2008
943,16-03-2012,5040420000000.0,0.4294,610.1,167,3.6532934131736527,2008
944,19-03-2012,3290160000000.0,0.5306,602.75,167,3.6092814371257487,2008
945,20-03-2012,4977350000000.0,0.1837,611.0,167,3.658682634730539,2008
946,21-03-2012,6110390000000.0,0.4923,612.0,167,3.6646706586826348,2008
947,22-03-2012,6310940000000.0,0.2781,601.0,167,3.5988023952095807,2008
948,23-03-2012,3412920000000.0,0.2117,607.2,167,3.635928143712575,2008
949,26-03-2012,5230810000000.0,0.5136,599.5,167,3.589820359281437,2008
950,27-03-2012,2290690000000.0,0.3938,598.0,167,3.5808383233532934,2008
951,28-03-2012,6366190000000.0,0.3193,607.05,167,3.63502994011976,2008
952,29-03-2012,3023270000000.0,0.3142,601.35,167,3.6008982035928145,2008
953,30-03-2012,7148010000000.0,0.29,607.0,167,3.6347305389221556,2008
954,02-04-2012,7846820000000.0,0.2509,634.0,167,3.7964071856287425,2008
955,03-04-2012,14997900000000.0,0.2737,667.25,167,3.995508982035928,2008
956,04-04-2012,19388100000000.0,0.2093,712.8,167,4.268263473053892,2008
957,09-04-2012,19329600000000.0,0.2056,709.0,167,4.245508982035928,2008
958,10-04-2012,7480300000000.0,0.2363,714.0,167,4.275449101796407,2008
959,11-04-2012,4238300000000.0,0.3674,690.0,167,4.131736526946108,2008
960,12-04-2012,3229830000000.0,0.2866,685.45,167,4.104491017964072,2008
961,13-04-2012,2113580000000.0,0.2887,671.15,167,4.018862275449101,2008
962,16-04-2012,4533970000000.0,0.2175,668.0,167,4.0,2008
963,17-04-2012,3055180000000.0,0.3619,670.0,167,4.0119760479041915,2008
964,18-04-2012,22563800000000.0,0.1951,705.5,167,4.224550898203593,2008
965,19-04-2012,6221220000000.0,0.2941,706.45,167,4.230239520958084,2008
966,20-04-2012,6949330000000.0,0.2615,705.5,167,4.224550898203593,2008
967,23-04-2012,6746030000000.0,0.425,703.0,167,4.209580838323354,2008
968,24-04-2012,2749430000000.0,0.4174,699.5,167,4.188622754491018,2008
969,25-04-2012,2917160000000.0,0.3101,699.95,167,4.1913173652694615,2008
970,26-04-2012,3364340000000.0,0.1714,702.05,167,4.203892215568862,2008
971,27-04-2012,66182200000000.0,0.0938,739.9,167,4.430538922155688,2008
972,28-04-2012,2368730000000.0,0.216,742.0,167,4.4431137724550895,2008
973,30-04-2012,5826700000000.0,0.2466,734.0,167,4.395209580838324,2008
974,02-05-2012,10847600000000.0,0.1808,737.0,167,4.413173652694611,2008
975,03-05-2012,10759100000000.0,0.2877,748.0,167,4.479041916167665,2008
976,04-05-2012,4732880000000.0,0.3161,706.9,167,4.232934131736527,2008
977,07-05-2012,6912710000000.0,0.1538,725.5,167,4.344311377245509,2008
978,08-05-2012,11970700000000.0,0.2498,720.0,167,4.311377245508982,2008
979,09-05-2012,8589200000000.0,0.1833,724.0,167,4.335329341317365,2008
980,10-05-2012,6798910000000.0,0.2121,716.3,167,4.289221556886227,2008
981,11-05-2012,4267220000000.0,0.266,708.5,167,4.24251497005988,2008
982,14-05-2012,4482260000000.0,0.2536,721.0,167,4.317365269461078,2008
983,15-05-2012,6116510000000.0,0.2121,720.0,167,4.311377245508982,2008
984,16-05-2012,19017000000000.0,0.1455,703.0,167,4.209580838323354,2008
985,17-05-2012,11144400000000.0,0.2023,702.05,167,4.203892215568862,2008
986,18-05-2012,7727990000000.0,0.3755,685.6,167,4.105389221556886,2008
987,21-05-2012,4874720000000.0,0.3025,703.0,167,4.209580838323354,2008
988,22-05-2012,2681890000000.0,0.2788,684.1,167,4.096407185628743,2008
989,23-05-2012,5528800000000.0,0.4295,663.0,167,3.970059880239521,2008
990,24-05-2012,6807400000000.0,0.3537,682.0,167,4.083832335329341,2008
991,25-05-2012,2801360000000.0,0.376,677.0,167,4.053892215568863,2008
992,28-05-2012,1695640000000.0,0.2935,674.2,167,4.037125748502994,2008
993,29-05-2012,1733920000000.0,0.1966,666.3,167,3.989820359281437,2008
994,30-05-2012,3120800000000.0,0.2025,664.0,167,3.9760479041916166,2008
995,31-05-2012,1156570000000.0,0.3366,654.5,167,3.9191616766467066,2008
996,01-06-2012,1656200000000.0,0.4387,653.5,167,3.913173652694611,2008
997,04-06-2012,1212800000000.0,0.3458,635.5,167,3.805389221556886,2008
998,05-06-2012,1458130000000.0,0.263,640.0,167,3.8323353293413174,2008
999,06-06-2012,4361130000000.0,0.2957,654.0,167,3.9161676646706587,2008
1000,07-06-2012,1961010000000.0,0.3485,656.2,167,3.9293413173652696,2008
1001,08-06-2012,4061290000000.0,0.232,660.8,167,3.95688622754491,2008
1002,11-06-2012,1832750000000.0,0.312,654.0,167,3.9161676646706587,2008
1003,12-06-2012,5078230000000.0,0.3147,663.0,167,3.970059880239521,2008
1004,13-06-2012,2252350000000.0,0.4894,662.0,167,3.964071856287425,2008
1005,14-06-2012,1378540000000.0,0.5078,648.8,167,3.88502994011976,2008
1006,15-06-2012,1907160000000.0,0.3178,648.0,167,3.8802395209580838,2008
1007,18-06-2012,1575240000000.0,0.3006,650.0,167,3.8922155688622753,2008
1008,19-06-2012,919368000000.0,0.2862,654.45,167,3.918862275449102,2008
1009,20-06-2012,1025820000000.0,0.2705,651.0,167,3.8982035928143715,2008
1010,21-06-2012,1311620000000.0,0.5352,643.0,167,3.8502994011976046,2008
1011,22-06-2012,1064930000000.0,0.3732,637.05,167,3.8146706586826347,2008
1012,25-06-2012,735990000000.0,0.5101,638.2,167,3.8215568862275453,2008
1013,26-06-2012,662101000000.0,0.3485,639.0,167,3.8263473053892216,2008
1014,27-06-2012,2796620000000.0,0.5532,643.35,167,3.8523952095808385,2008
1015,28-06-2012,26514000000000.0,0.1378,677.9,167,4.059281437125748,2008
1016,29-06-2012,7564450000000.0,0.2271,681.0,167,4.077844311377246,2008
1017,02-07-2012,2344460000000.0,0.27,676.25,167,4.049401197604791,2008
1018,03-07-2012,10958000000000.0,0.2101,693.2,167,4.150898203592814,2008
1019,04-07-2012,6090130000000.0,0.2702,695.4,167,4.164071856287425,2008
1020,05-07-2012,4341470000000.0,0.4771,682.55,167,4.087125748502994,2008
1021,06-07-2012,4709730000000.0,0.3047,677.05,167,4.054191616766467,2008
1022,09-07-2012,1916560000000.0,0.3993,663.0,167,3.970059880239521,2008
1023,10-07-2012,1846640000000.0,0.2673,678.0,167,4.059880239520958,2008
1024,11-07-2012,3962020000000.0,0.2235,682.0,167,4.083832335329341,2008
1025,12-07-2012,6126740000000.0,0.3042,692.0,167,4.1437125748503,2008
1026,13-07-2012,4610960000000.0,0.3772,686.9,167,4.113173652694611,2008
1027,16-07-2012,1848050000000.0,0.5172,683.4,167,4.092215568862275,2008
1028,17-07-2012,22443300000000.0,0.1593,684.6,167,4.099401197604791,2008
1029,18-07-2012,49199000000000.0,0.2568,712.0,167,4.263473053892215,2008
